Id,ActionName,EntityName,EntityId,Description,UserId,IpAddress,UserAgent,TokenExpiresAt,Metadata,Timestamp,ProcessingTimeMs,UserFullName
11064,ProfileViewed,StudentImport,12.0,Access token generated for session.,1.0,164.208.69.134,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 200, ""ip"": ""191.56.226.148"", ""browser"": ""Safari""}",2022-11-02 21:43:06,139.0,System Administrator
10846,AuthCreated,Enrollment,,Profile information was reviewed.,8.0,218.168.225.10,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 401, ""ip"": ""82.33.228.193"", ""browser"": ""Firefox""}",2023-09-08 09:17:16,406.0,Kareem Fathy
4131,AuthCreated,StudentImport,,Course registration period has been updated.,5.0,173.231.114.228,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 200, ""ip"": ""81.145.237.194"", ""browser"": ""Firefox""}",2025-04-26 01:12:05,462.0,Nour Khalil
10152,LoginFailed,,39.0,Data import finished without errors.,8.0,110.65.53.248,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 200, ""ip"": ""70.145.52.92"", ""browser"": ""Firefox""}",2024-07-15 23:55:09,89.0,Kareem Fathy
5188,BulkImportStudents,StudentImport,31.0,Access token generated for session.,1.0,212.215.225.13,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 401, ""ip"": ""81.94.122.134"", ""browser"": ""Safari""}",2024-11-10 09:33:24,42.0,System Administrator
14724,ProfileViewed,Squadron,1.0,Profile information was reviewed.,7.0,24.133.154.29,curl/7.68.0,,"{""statusCode"": 200, ""ip"": ""3.178.64.116"", ""browser"": ""Edge""}",2024-11-03 15:48:11,79.0,Mona Samir
11175,ProfileViewed,,17.0,Bulk operation completed for selected records.,,22.197.180.165,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 200, ""ip"": ""94.202.189.110"", ""browser"": ""Chrome""}",2024-03-10 23:51:12,183.0,Guest user
5284,AuthCreated,,,The system processed the request successfully.,,127.162.30.232,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 200, ""ip"": ""156.17.7.106"", ""browser"": ""Edge""}",2024-01-29 05:34:22,9999.0,Guest user
12838,SquadronCreated,StudentImport,,User authentication was completed.,1.0,143.14.115.240,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 401, ""ip"": ""92.8.12.53"", ""browser"": ""Safari""}",2024-07-01 08:55:53,110.0,System Administrator
8626,LoginFailed,Squadron,,Profile information was reviewed.,5.0,135.162.129.199,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 400, ""ip"": ""105.252.16.139"", ""browser"": ""Chrome""}",2024-08-14 09:10:09,141.0,Nour Khalil
5268,UserLoggedIn,,21.0,User authentication was completed.,2.0,35.179.42.39,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,2024-09-02 22:51:32,"{""statusCode"": 500, ""ip"": ""250.52.24.170"", ""browser"": ""Safari""}",2024-09-01 22:51:32,,Ahmed Ali
10764,LoginFailed,StudentImport,37.0,Password reset request was initiated.,,59.198.46.140,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 400, ""ip"": ""99.6.123.22"", ""browser"": ""Edge""}",2023-11-13 15:54:45,500.0,Guest user
14914,ProfileViewed,Enrollment,41.0,System backup was completed successfully.,3.0,205.196.221.247,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 500, ""ip"": ""161.139.75.167"", ""browser"": ""Chrome""}",2022-03-01 09:29:27,455.0,Sara Mohamed
8575,AuthCreated,Enrollment,26.0,Course registration period has been updated.,1.0,118.76.244.101,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,,2024-03-07 15:38:37,352.0,System Administrator
9925,ProfileViewed,,36.0,Annual academic year data was synchronized.,,40.51.110.165,curl/7.68.0,,"{""statusCode"": 200, ""ip"": ""119.41.28.6"", ""browser"": ""Firefox""}",2025-06-28 09:14:42,195.0,Guest user
6852,UserLoggedIn,Auth,,Password reset request was initiated.,8.0,144.224.216.169,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,2023-01-14 07:50:34,"{""statusCode"": 401, ""ip"": ""70.249.50.148"", ""browser"": ""Safari""}",2023-01-14 06:50:34,224.0,Kareem Fathy
1040,UserLoggedIn,Enrollment,43.0,Bulk operation completed for selected records.,3.0,63.242.166.171,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,2025-05-27 12:52:25,"{""statusCode"": 200, ""ip"": ""199.177.54.110"", ""browser"": ""Safari""}",2025-05-27 11:52:25,514.0,Sara Mohamed
7964,BulkImportStudents,Enrollment,,Enrollment confirmed for the selected course.,,160.159.160.164,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 401, ""ip"": ""90.210.217.247"", ""browser"": ""Chrome""}",2024-07-31 04:09:18,235.0,Guest user
5215,ProfileViewed,Squadron,6.0,Data import finished without errors.,4.0,183.166.251.50,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 401, ""ip"": ""209.35.43.183"", ""browser"": ""Safari""}",2022-10-22 16:04:25,485.0,Omar Hassan
14267,UserLoggedIn,Auth,46.0,,6.0,66.214.172.34,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,2022-08-28 17:40:05,"{""statusCode"": 401, ""ip"": ""91.113.62.254"", ""browser"": ""Chrome""}",2022-08-28 16:40:05,364.0,Youssef Adel
6316,AuthCreated,Squadron,,,1.0,84.2.220.224,curl/7.68.0,,"{""statusCode"": 500, ""ip"": ""97.195.115.224"", ""browser"": ""Edge""}",2022-09-04 22:44:33,431.0,System Administrator
5084,ProfileViewed,Enrollment,,Bulk operation completed for selected records.,7.0,77.67.17.159,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,CORRUPTED_JSON,2025-03-29 06:10:00,306.0,Mona Samir
3649,LoginFailed,Auth,20.0,Data import finished without errors.,5.0,158.145.187.107,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 200, ""ip"": ""151.51.146.4"", ""browser"": ""Safari""}",2022-05-20 17:06:56,537.0,Nour Khalil
6662,LoginFailed,Auth,,Course registration period has been updated.,6.0,232.72.199.181,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 500, ""ip"": ""183.107.73.47"", ""browser"": ""Edge""}",2024-03-29 12:54:45,461.0,Youssef Adel
11010,UserLoggedIn,Enrollment,,System backup was completed successfully.,,11.191.244.106,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,2024-02-14 06:24:26,"{""statusCode"": 200, ""ip"": ""252.153.26.229"", ""browser"": ""Firefox""}",2024-02-14 05:24:26,,Guest user
1251,UserLoggedIn,Squadron,,,1.0,30.219.47.169,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,2024-01-30 10:06:42,"{""statusCode"": 400, ""ip"": ""71.129.116.140"", ""browser"": ""Safari""}",2024-01-30 08:06:42,,System Administrator
6867,UserLoggedIn,Enrollment,36.0,Profile information was reviewed.,7.0,179.119.143.158,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,2024-10-18 17:30:12,"{""statusCode"": 200, ""ip"": ""211.181.183.43"", ""browser"": ""Safari""}",2024-10-18 15:30:12,,Mona Samir
9289,SquadronUpdated,,,Data import finished without errors.,7.0,194.142.86.200,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""4.208.3.128"", ""browser"": ""Firefox""}",2025-03-10 15:33:44,353.0,Mona Samir
3823,LoginFailed,Squadron,10.0,System backup was completed successfully.,4.0,99.30.48.219,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""158.206.32.99"", ""browser"": ""Chrome""}",2024-03-25 11:00:33,567.0,Omar Hassan
4201,SquadronCreated,,,Access token generated for session.,4.0,225.61.186.149,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 500, ""ip"": ""12.42.14.150"", ""browser"": ""Firefox""}",2024-02-10 07:41:06,5000.0,Omar Hassan
2429,LoginFailed,Auth,,Bulk operation completed for selected records.,6.0,232.121.242.252,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,"{""statusCode"": 401, ""ip"": ""50.128.110.60"", ""browser"": ""Firefox""}",2023-03-23 18:06:25,335.0,Youssef Adel
1175,UserLoggedIn,Auth,24.0,Access token generated for session.,8.0,222.74.139.108,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,2023-01-17 09:30:54,,2023-01-16 09:30:54,210.0,Kareem Fathy
9079,SquadronCreated,,24.0,User session expired and was terminated.,7.0,127.30.99.108,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""3.59.173.235"", ""browser"": ""Firefox""}",2024-01-04 15:49:43,71.0,Mona Samir
9430,SquadronUpdated,StudentImport,27.0,Course registration period has been updated.,,164.38.27.11,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 200, ""ip"": ""190.132.223.58"", ""browser"": ""Edge""}",2023-12-15 03:24:01,9999.0,Guest user
3610,BulkImportStudents,Auth,,New student record was added to the system.,7.0,74.95.52.60,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""87.126.217.18"", ""browser"": ""Edge""}",2024-09-30 01:24:42,209.0,Mona Samir
5261,SquadronUpdated,StudentImport,,Data import finished without errors.,3.0,135.54.240.96,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""83.193.138.34"", ""browser"": ""Edge""}",2025-03-08 06:25:01,486.0,Sara Mohamed
10876,UserLoggedIn,Squadron,,Squadron assignment updated by admin.,,248.125.71.84,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,2024-11-22 02:53:35,"{""statusCode"": 400, ""ip"": ""97.206.131.110"", ""browser"": ""Chrome""}",2024-11-22 00:53:35,498.0,Guest user
131,SquadronUpdated,StudentImport,22.0,Profile information was reviewed.,1.0,94.74.156.227,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,,2024-04-17 03:24:27,402.0,System Administrator
11952,AuthCreated,,32.0,New student record was added to the system.,5.0,30.229.4.174,curl/7.68.0,,"{""statusCode"": 401, ""ip"": ""173.205.53.11"", ""browser"": ""Safari""}",2024-07-29 13:36:17,225.0,Nour Khalil
3563,ProfileViewed,,19.0,,,158.63.245.40,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,,2024-12-16 08:23:21,22.0,Guest user
13810,SquadronUpdated,StudentImport,,Access token generated for session.,7.0,18.242.91.154,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 500, ""ip"": ""112.98.80.54"", ""browser"": ""Firefox""}",2025-02-18 14:15:13,482.0,Mona Samir
14084,ProfileViewed,StudentImport,15.0,Password reset request was initiated.,6.0,53.250.144.69,curl/7.68.0,,,2025-06-09 09:54:18,15000.0,Youssef Adel
7985,AuthCreated,Auth,,Data import finished without errors.,8.0,197.186.223.114,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,,2025-04-22 19:16:48,193.0,Kareem Fathy
12532,BulkImportStudents,,,Enrollment confirmed for the selected course.,5.0,59.63.48.180,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 200, ""ip"": ""38.232.130.46"", ""browser"": ""Edge""}",2023-01-18 19:44:29,442.0,Nour Khalil
9683,ProfileViewed,,29.0,Annual academic year data was synchronized.,4.0,63.237.208.209,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""198.220.182.212"", ""browser"": ""Firefox""}",2025-05-08 21:35:11,296.0,Omar Hassan
12763,UserLoggedIn,Enrollment,14.0,System backup was completed successfully.,7.0,205.56.242.17,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,2025-05-14 19:27:20,"{""statusCode"": 500, ""ip"": ""208.163.58.36"", ""browser"": ""Firefox""}",2025-05-14 18:27:20,487.0,Mona Samir
137,UserLoggedIn,,,Annual academic year data was synchronized.,8.0,192.12.94.65,curl/7.68.0,2024-02-01 14:37:38,"{""statusCode"": 500, ""ip"": ""130.110.23.66"", ""browser"": ""Chrome""}",2024-02-01 08:37:38,305.0,Kareem Fathy
13732,UserLoggedIn,Squadron,12.0,Annual academic year data was synchronized.,,130.253.82.186,curl/7.68.0,2025-03-29 18:42:30,"{""statusCode"": 200, ""ip"": ""51.47.19.191"", ""browser"": ""Edge""}",2025-03-29 16:42:30,475.0,Guest user
9983,UserLoggedIn,StudentImport,,User session expired and was terminated.,1.0,23.219.171.199,curl/7.68.0,2024-01-11 12:36:48,"{""statusCode"": 200, ""ip"": ""189.91.174.39"", ""browser"": ""Chrome""}",2024-01-11 11:36:48,190.0,System Administrator
4466,SquadronCreated,,,Course registration period has been updated.,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 401, ""ip"": ""211.115.57.60"", ""browser"": ""Safari""}",2024-01-16 14:00:15,102.0,Guest user
6211,UserLoggedIn,StudentImport,31.0,Enrollment confirmed for the selected course.,5.0,124.19.226.13,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,2024-09-09 10:16:03,"{""statusCode"": 401, ""ip"": ""146.202.134.220"", ""browser"": ""Chrome""}",2024-09-09 04:16:03,47.0,Nour Khalil
3764,ProfileViewed,Auth,25.0,New student record was added to the system.,8.0,188.227.80.19,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/604.1,,"{""statusCode"": 200, ""ip"": ""111.108.157.75"", ""browser"": ""Firefox""}",2024-06-06 05:58:49,15000.0,Kareem Fathy
1448,UserLoggedIn,Auth,,Access token generated for session.,8.0,137.102.203.86,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,2024-11-17 18:17:48,"{""statusCode"": 500, ""ip"": ""122.171.207.91"", ""browser"": ""Safari""}",2024-11-17 12:17:48,423.0,Kareem Fathy
8910,ProfileViewed,Auth,,Data import finished without errors.,3.0,169.19.66.41,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 400, ""ip"": ""35.246.236.212"", ""browser"": ""Firefox""}",2024-05-14 08:51:58,,Sara Mohamed
4521,SquadronUpdated,StudentImport,,New student record was added to the system.,,86.154.218.44,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,"{""statusCode"": 401, ""ip"": ""248.150.5.236"", ""browser"": ""Chrome""}",2023-01-13 08:18:31,5000.0,Guest user
6667,UserLoggedIn,StudentImport,,Bulk operation completed for selected records.,4.0,91.159.121.200,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,2024-02-02 19:22:09,"{""statusCode"": 200, ""ip"": ""241.123.148.121"", ""browser"": ""Chrome""}",2024-02-02 17:22:09,402.0,Omar Hassan
2475,ProfileViewed,Squadron,,Bulk operation completed for selected records.,2.0,81.63.70.171,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,"{""statusCode"": 400, ""ip"": ""39.212.63.101"", ""browser"": ""Firefox""}",2023-08-03 15:45:51,424.0,Ahmed Ali
9947,AuthCreated,StudentImport,10.0,New student record was added to the system.,7.0,86.248.158.223,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 200, ""ip"": ""135.151.131.141"", ""browser"": ""Chrome""}",2024-07-27 04:16:53,115.0,Mona Samir
14461,LoginFailed,Auth,48.0,Data import finished without errors.,4.0,163.167.193.226,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,,2022-06-14 08:58:34,537.0,Omar Hassan
12635,UserLoggedIn,Auth,,Course registration period has been updated.,4.0,5.188.251.207,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,2024-07-25 15:39:00,"{""statusCode"": 200, ""ip"": ""46.113.171.157"", ""browser"": ""Firefox""}",2024-07-25 13:39:00,87.0,Omar Hassan
9369,ProfileViewed,StudentImport,6.0,Annual academic year data was synchronized.,,218.168.124.222,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 401, ""ip"": ""53.109.157.139"", ""browser"": ""Safari""}",2023-07-24 10:20:21,343.0,Guest user
4951,ProfileViewed,StudentImport,,,1.0,184.83.210.210,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,CORRUPTED_JSON,2024-07-14 13:17:46,304.0,System Administrator
9953,AuthCreated,,21.0,Enrollment confirmed for the selected course.,1.0,149.80.191.164,curl/7.68.0,,"{""statusCode"": 200, ""ip"": ""181.41.233.233"", ""browser"": ""Safari""}",2024-09-20 19:31:23,316.0,System Administrator
14,SquadronCreated,Squadron,5.0,Profile information was reviewed.,1.0,20.151.160.202,curl/7.68.0,,"{""statusCode"": 500, ""ip"": ""146.160.244.200"", ""browser"": ""Chrome""}",2025-06-03 12:04:45,,System Administrator
8349,UserLoggedIn,Auth,,Access token generated for session.,3.0,143.24.166.5,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,2024-11-05 22:03:06,"{""statusCode"": 400, ""ip"": ""106.184.237.19"", ""browser"": ""Edge""}",2024-11-05 20:03:06,256.0,Sara Mohamed
8625,SquadronUpdated,,13.0,Course registration period has been updated.,4.0,237.189.186.94,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,,"{""statusCode"": 500, ""ip"": ""59.118.156.172"", ""browser"": ""Edge""}",2024-01-13 09:21:35,251.0,Omar Hassan
6004,SquadronUpdated,Auth,38.0,Annual academic year data was synchronized.,1.0,75.79.229.63,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,CORRUPTED_JSON,2022-02-15 19:12:36,310.0,System Administrator
13194,ProfileViewed,,17.0,,7.0,93.133.48.137,curl/7.68.0,,"{""statusCode"": 500, ""ip"": ""116.227.79.142"", ""browser"": ""Chrome""}",2022-11-17 14:32:28,276.0,Mona Samir
1209,SquadronCreated,Squadron,,Access token generated for session.,,125.49.126.201,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,"{""statusCode"": 200, ""ip"": ""12.239.251.106"", ""browser"": ""Safari""}",2022-07-20 09:28:28,514.0,Guest user
4353,UserLoggedIn,Squadron,,Data import finished without errors.,,35.11.100.222,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,2025-03-15 21:43:01,CORRUPTED_JSON,2025-03-15 19:43:01,,Guest user
13382,UserLoggedIn,Enrollment,33.0,Course registration period has been updated.,1.0,119.14.243.115,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,2024-01-25 13:02:28,"{""statusCode"": 200, ""ip"": ""45.92.44.153"", ""browser"": ""Chrome""}",2024-01-25 07:02:28,474.0,System Administrator
7154,UserLoggedIn,Squadron,,User session expired and was terminated.,7.0,238.178.60.186,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,2025-04-03 04:48:50,"{""statusCode"": 400, ""ip"": ""207.112.103.16"", ""browser"": ""Chrome""}",2025-04-02 22:48:50,133.0,Mona Samir
516,UserLoggedIn,StudentImport,33.0,Data import finished without errors.,5.0,208.176.34.195,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,2022-10-08 01:56:22,"{""statusCode"": 200, ""ip"": ""93.197.236.34"", ""browser"": ""Edge""}",2022-10-07 19:56:22,287.0,Nour Khalil
244,AuthCreated,Auth,20.0,Squadron assignment updated by admin.,3.0,19.17.23.12,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,"{""statusCode"": 500, ""ip"": ""220.141.27.40"", ""browser"": ""Safari""}",2024-05-28 11:48:46,562.0,Sara Mohamed
3522,SquadronCreated,StudentImport,,Annual academic year data was synchronized.,1.0,220.33.212.222,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,,2024-07-09 07:18:19,323.0,System Administrator
9249,SquadronUpdated,Enrollment,47.0,,5.0,23.2.110.245,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,,"{""statusCode"": 200, ""ip"": ""189.20.105.102"", ""browser"": ""Safari""}",2024-06-21 19:34:40,359.0,Nour Khalil
10899,UserLoggedIn,,20.0,Enrollment confirmed for the selected course.,4.0,201.81.152.49,,2025-02-18 15:46:27,"{""statusCode"": 401, ""ip"": ""209.228.205.73"", ""browser"": ""Safari""}",2025-02-18 13:46:27,474.0,Omar Hassan
322,LoginFailed,Auth,37.0,User authentication was completed.,6.0,139.47.37.92,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,"{""statusCode"": 400, ""ip"": ""133.81.195.163"", ""browser"": ""Edge""}",2024-08-18 04:49:06,,Youssef Adel
13636,LoginFailed,StudentImport,14.0,,8.0,28.192.124.33,Mozilla/5.0 (Android 13; Mobile) Gecko/121.0 Firefox/121.0,,CORRUPTED_JSON,2024-08-29 12:46:17,109.0,Kareem Fathy
7888,UserLoggedIn,Auth,,,,91.222.51.250,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,2024-05-31 09:21:22,"{""statusCode"": 200, ""ip"": ""120.38.157.46"", ""browser"": ""Edge""}",2024-05-31 03:21:22,185.0,Guest user
11578,LoginFailed,,,New student record was added to the system.,4.0,231.55.45.15,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/121.0,,CORRUPTED_JSON,2024-01-26 23:12:42,363.0,Omar Hassan
